TIMESTAMP,LOAD,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25
04,,56,66,64,66,70,67,71,70,63,66,67,70,64,75,67,71,66,74,66,73,67,72,70,67,65
05,,56,66,63,65,70,68,71,70,63,64,67,68,64,76,66,69,65,74,66,71,68,70,68,66,64
06,,55,66,62,65,70,68,71,70,63,65,66,70,64,76,66,69,65,73,66,70,67,70,68,67,64
07,,55,66,62,66,70,68,70,70,63,66,66,70,64,76,66,69,66,71,66,70,67,70,66,67,67
08,,55,72,62,66,72,70,71,72,63,68,67,70,66,78,67,72,66,72,66,71,69,73,70,68,68
09,,60,72,63,66,73,72,73,73,63,70,68,72,70,79,70,74,66,72,66,73,71,75,73,71,70
10,,65,75,63,69,77,76,75,79,63,75,69,72,73,77,72,77,69,75,68,78,72,79,75,74,72
11,,69,75,64,71,79,78,79,81,63,77,70,73,73,78,72,81,71,77,68,80,74,79,77,74,76
12,,72,77,65,70,81,79,80,82,64,79,72,77,73,78,76,81,70,77,68,79,75,82,79,79,77
13,,74,79,65,70,81,79,82,82,66,81,71,77,73,79,74,81,71,77,70,80,78,82,81,78,79
14,,76,79,66,70,81,79,80,84,66,81,71,73,73,79,75,81,70,77,70,79,79,82,81,77,78
15,,76,77,66,71,81,79,78,82,68,81,69,73,73,79,74,78,71,76,70,78,78,82,79,76,77
16,,76,75,67,70,79,76,78,82,68,79,69,73,73,78,73,78,70,76,72,76,77,81,79,75,76
17,,76,73,65,69,79,74,75,79,66,77,68,72,66,76,73,76,69,75,70,74,74,79,77,72,74
18,,74,72,64,68,77,72,73,77,64,75,67,72,64,76,72,74,68,74,68,73,74,77,75,71,74
19,,71,72,62,67,73,72,73,77,64,73,67,72,64,76,69,74,67,74,66,73,73,77,75,69,73
20,,69,66,62,66,72,72,73,75,63,72,66,70,63,76,68,74,66,74,68,73,71,73,73,70,72
21,,68,66,63,65,72,70,73,73,62,72,65,72,63,76,66,73,65,75,66,73,69,73,73,69,71
22,,67,66,60,63,70,67,73,72,62,72,65,70,63,76,67,72,63,74,66,70,68,73,72,68,69
23,,67,66,60,63,70,66,71,72,61,70,64,70,63,77,68,71,61,74,66,69,66,73,70,67,68
00,,66,66,59,64,70,66,69,72,59,68,63,66,63,76,67,71,64,73,66,68,65,73,70,68,66
01,,66,66,59,64,70,66,68,70,59,66,62,66,64,76,66,70,64,72,66,69,64,72,68,66,65
02,,65,66,59,64,70,66,68,70,57,66,63,66,63,73,64,69,64,71,66,68,63,72,68,65,65
03,,64,66,58,63,70,65,67,70,55,64,64,66,63,71,65,69,63,71,65,68,63,70,68,66,67
04,,64,66,58,63,70,65,67,70,59,64,64,66,61,71,65,69,63,71,65,67,62,70,66,66,67
05,,64,63,58,63,70,65,67,68,57,64,64,65,59,72,65,69,63,70,64,67,62,70,66,66,67
06,,63,61,58,63,70,64,67,68,55,63,63,64,59,72,65,69,63,69,64,66,62,70,64,66,66
07,,63,59,57,64,70,63,66,68,57,63,62,64,59,71,62,69,64,69,64,66,62,68,63,62,62
08,,63,57,58,64,70,63,68,68,59,64,60,64,59,70,60,69,64,69,64,68,62,64,64,61,62
09,,66,59,60,67,72,62,70,70,61,64,58,64,59,71,60,71,67,70,64,69,62,64,68,60,61
10,,69,61,62,68,73,64,71,73,66,61,57,64,59,70,59,72,68,73,64,74,62,64,68,60,62
11,,72,63,70,69,73,65,72,77,66,61,58,64,59,71,60,76,69,74,64,74,62,64,66,61,62
12,,74,63,72,71,77,65,72,77,66,63,58,63,59,70,59,76,71,74,64,75,63,64,66,60,62
13,,76,61,72,74,77,65,69,77,68,63,58,61,59,69,59,79,74,73,68,77,62,64,68,61,62
14,,77,63,74,73,77,65,69,77,67,61,58,63,59,71,61,76,73,73,66,76,62,64,66,61,62
15,,77,63,75,73,77,64,65,77,66,61,58,61,59,69,61,75,73,71,66,72,61,64,66,62,61
16,,77,61,71,73,77,64,64,73,64,61,59,61,59,69,60,74,73,68,64,69,61,64,64,60,62
17,,77,61,68,69,73,63,64,70,63,59,58,61,59,69,58,71,69,66,64,66,61,64,64,60,61
18,,74,61,66,66,70,62,64,68,63,59,58,61,59,68,58,69,66,66,63,65,61,64,63,59,60
19,,69,61,65,64,70,62,64,66,63,59,57,59,59,67,58,66,64,65,63,65,61,64,63,59,60
20,,67,61,64,63,68,63,64,66,63,57,57,59,59,67,58,65,63,65,61,64,61,64,63,59,60
21,,65,59,63,62,66,63,63,64,63,59,57,59,59,67,57,65,62,65,61,64,61,64,61,58,60
22,,64,59,63,62,66,62,63,64,61,59,56,59,57,68,57,64,63,64,61,64,61,64,61,58,60
23,,62,57,63,61,63,62,63,64,59,59,56,59,55,68,57,64,63,65,59,63,62,63,61,58,60
00,,61,57,61,61,63,62,63,64,59,57,55,59,55,68,58,64,61,64,59,63,61,62,61,58,60
01,,61,57,62,60,63,62,62,64,59,59,55,59,55,68,58,63,60,64,59,62,61,62,61,58,59
02,,61,57,61,59,63,62,62,63,59,57,55,59,55,68,57,63,59,64,59,62,61,62,61,57,59
03,,61,57,61,59,63,62,62,63,59,57,55,59,55,68,57,62,59,64,59,62,61,62,61,57,59
04,,61,57,61,58,61,61,62,63,59,57,55,59,55,67,56,62,58,64,57,62,61,61,61,57,59
05,,59,57,61,58,63,61,62,63,59,57,55,59,55,67,56,63,58,64,59,62,61,61,61,57,58
06,,58,57,61,58,63,61,62,63,57,57,55,59,55,67,56,63,58,63,57,62,61,61,59,57,58
07,,61,57,61,58,63,61,62,63,57,57,54,59,55,66,57,63,58,63,57,62,61,61,59,57,58
08,,61,57,61,58,63,62,63,64,59,57,55,59,55,67,57,63,58,64,57,62,61,63,61,57,59
09,,61,59,62,58,64,63,63,64,59,57,55,59,55,68,57,64,58,66,59,64,60,64,61,58,59
10,,63,61,62,59,70,62,64,66,63,59,56,59,55,69,57,65,59,68,61,65,60,64,61,59,59
11,,64,63,64,61,70,63,66,66,66,59,58,59,59,69,58,67,61,70,61,66,61,64,61,60,60
12,,62,64,66,63,70,65,66,66,66,61,59,60,59,69,59,66,63,69,63,66,61,64,63,61,60
13,,63,63,65,65,70,64,66,66,64,61,59,60,59,70,60,67,65,70,63,68,61,64,63,61,61
14,,62,61,64,64,70,63,65,66,61,63,59,60,59,70,60,67,64,70,64,67,61,64,63,61,61
15,,63,61,64,64,70,63,66,66,59,61,60,61,59,69,61,67,64,69,64,67,61,64,63,61,62
16,,62,61,63,63,68,63,65,66,59,61,60,61,59,67,61,66,63,67,64,67,60,64,63,61,62
17,,64,59,62,64,66,62,64,64,59,59,60,60,59,66,60,65,64,66,63,67,60,64,63,60,61
18,,63,57,61,62,66,60,62,64,59,59,59,60,59,66,59,62,62,65,63,65,60,63,63,59,60
19,,63,57,60,62,63,60,61,64,59,59,59,60,59,65,59,63,62,65,61,64,60,63,61,59,60
20,,66,57,59,62,63,60,61,64,57,57,58,60,59,65,57,63,62,63,61,63,59,61,61,59,59
21,,65,57,59,62,63,59,60,64,57,55,58,59,59,65,58,62,62,63,61,61,59,61,61,59,58
22,,64,57,58,62,63,59,60,63,57,56,58,59,59,65,58,62,63,63,61,61,59,61,61,59,58
23,,63,57,58,61,63,59,60,63,57,57,57,59,55,65,58,61,61,61,61,61,59,61,61,59,58
00,,63,57,58,60,61,59,60,63,57,55,57,59,55,65,58,60,60,61,61,60,58,61,59,58,58
01,,62,56,57,60,61,59,59,63,57,55,56,59,55,65,58,59,60,61,59,60,59,59,59,58,58
02,,60,56,57,59,61,59,59,63,55,54,57,59,55,65,57,60,59,60,59,60,58,59,59,57,57
03,,60,56,57,59,61,58,57,61,55,54,56,59,55,64,57,60,59,60,59,57,59,59,59,57,57
04,,59,56,57,59,61,58,57,61,55,54,56,59,54,64,57,59,59,61,59,57,58,59,57,57,57
05,,59,55,57,59,61,58,56,61,55,54,56,59,54,64,56,58,59,60,57,57,58,59,57,56,56
06,,58,54,56,59,59,58,55,59,55,54,56,59,54,64,55,56,59,60,57,55,57,59,55,55,56
07,,58,54,57,59,59,58,56,57,55,54,56,59,55,64,55,56,59,60,57,56,57,59,54,55,56
08,,58,55,57,59,61,58,58,61,55,55,56,59,55,65,56,57,59,61,57,57,58,59,57,57,57
09,,60,57,57,61,63,58,60,64,57,59,56,59,55,66,57,61,61,62,59,61,59,61,61,58,59
10,,62,57,57,63,63,59,60,64,57,61,56,61,59,67,58,65,63,67,59,61,59,64,63,59,60
11,,64,59,59,63,64,60,61,68,57,64,58,61,59,65,59,66,63,64,59,63,60,66,64,61,61
12,,65,59,59,63,64,61,63,68,57,64,57,61,59,66,62,65,63,63,59,64,60,66,64,62,62
13,,66,61,63,64,64,59,62,67,57,64,58,61,59,67,62,66,64,63,59,64,59,64,66,63,61
14,,67,61,64,64,65,62,63,67,57,61,59,63,59,64,61,65,64,65,59,64,58,64,66,63,60
15,,67,61,64,64,65,59,63,67,55,61,59,61,59,65,62,65,64,64,59,64,58,64,66,62,60
16,,67,59,63,64,66,58,62,67,55,59,59,63,59,62,60,64,64,62,59,63,58,64,64,60,60
17,,67,57,61,63,66,57,60,66,54,57,59,61,59,61,59,63,63,61,59,62,58,61,63,59,59
18,,65,57,60,60,63,57,59,64,54,55,58,61,58,61,57,61,60,60,59,60,57,61,61,58,58
19,,62,55,59,60,63,57,58,63,54,54,57,59,57,60,57,59,60,60,57,57,57,61,59,57,57
20,,61,55,59,60,61,57,58,61,54,55,56,59,57,61,56,58,60,59,57,56,57,59,57,57,56
21,,60,55,58,60,59,56,57,59,54,54,54,59,56,61,55,56,60,58,57,55,56,59,57,56,56
22,,59,54,57,59,58,56,57,55,54,52,54,55,55,61,54,53,61,58,57,55,57,59,57,55,55
23,,58,52,57,58,57,55,56,54,54,51,54,55,54,60,53,53,59,56,57,55,56,57,57,54,53
00,,58,52,56,58,55,55,54,54,53,50,52,55,54,61,53,52,58,55,55,55,56,55,55,53,50
01,,53,51,55,57,54,54,54,52,52,50,52,54,50,60,51,51,57,54,55,53,56,54,52,51,50
02,,52,51,54,56,54,53,53,52,52,50,52,54,46,60,50,51,56,54,55,53,56,54,50,50,49
03,,51,50,54,55,54,51,54,52,52,50,52,54,45,60,49,49,55,53,55,52,55,52,50,49,48
04,,50,50,54,55,54,50,52,52,50,50,52,54,45,60,49,50,55,52,54,50,55,52,48,48,47
05,,50,46,53,55,52,51,51,52,50,50,51,54,46,60,47,49,55,53,54,50,55,52,48,47,47
06,,50,46,53,54,52,51,51,50,48,48,51,52,45,60,45,48,54,52,54,49,55,48,48,47,46
07,,49,46,52,53,52,51,50,50,50,47,51,52,45,60,46,49,53,52,54,49,54,48,46,46,47
08,,49,52,51,54,54,53,52,52,46,52,51,54,50,62,51,52,54,54,54,52,55,54,50,49,50
09,,53,54,52,54,55,58,56,57,50,55,52,54,54,63,53,56,54,57,54,56,57,57,54,53,54
10,,57,57,53,55,61,60,60,61,54,59,53,55,55,64,55,60,55,61,55,60,59,61,57,56,57
11,,61,57,53,57,63,61,62,63,54,61,54,55,59,64,57,62,57,62,55,62,60,61,61,59,58
12,,64,61,54,57,63,63,63,64,54,61,55,55,59,66,59,64,58,66,55,65,60,61,63,61,61
13,,65,57,54,59,66,63,63,68,52,63,55,59,59,66,59,65,59,64,55,66,60,62,64,62,59
14,,67,61,55,60,70,63,64,68,52,63,56,59,59,65,60,66,60,65,55,66,59,62,64,62,61
15,,67,62,55,60,70,62,64,68,54,64,57,59,59,64,60,65,60,65,55,65,59,62,64,61,62
16,,67,59,55,59,68,60,63,68,54,63,57,59,59,62,59,65,59,62,55,64,58,63,64,62,61
17,,67,54,54,59,63,57,60,64,54,61,56,59,59,61,57,63,59,59,55,63,56,61,63,59,59
18,,64,52,54,57,59,54,56,61,54,54,55,55,55,60,55,57,57,57,55,59,56,54,61,58,52
19,,60,46,54,57,55,54,53,55,54,50,55,55,54,59,54,55,57,56,55,54,56,54,59,57,49
20,,57,49,55,57,54,53,52,55,50,57,54,55,54,59,54,50,57,55,55,54,56,50,59,56,50
21,,56,46,55,57,55,49,50,55,54,56,55,55,54,59,53,50,57,52,55,52,55,46,57,56,50
22,,55,45,55,56,55,47,50,55,54,56,54,55,54,58,52,52,57,51,55,53,55,46,55,55,48
23,,54,42,55,55,54,47,48,54,54,55,54,55,54,58,51,51,57,50,55,51,55,46,55,55,50
00,,54,41,55,54,54,51,47,54,54,55,53,55,54,58,55,50,54,50,55,47,55,45,55,55,49
01,,53,39,55,55,52,50,46,52,54,53,54,55,54,59,54,50,55,50,55,43,53,45,55,54,50
02,,52,39,55,54,54,49,46,54,54,52,53,55,54,59,53,50,54,50,55,45,53,48,54,54,51
03,,51,46,55,54,54,49,46,54,54,52,53,55,54,58,53,50,54,50,55,46,49,48,55,54,50
04,,50,46,55,53,54,51,46,54,55,51,52,55,54,57,53,51,53,49,54,46,54,52,55,53,51
05,,50,46,55,53,54,52,51,54,54,51,52,54,46,58,53,50,53,51,55,48,54,52,55,53,51
06,,50,48,54,53,54,52,50,54,54,51,52,54,53,58,52,50,53,52,55,49,54,52,54,52,50
07,,49,41,53,53,54,51,50,54,46,50,52,54,46,58,51,52,53,53,55,51,55,52,54,51,51
08,,49,50,54,54,54,51,52,54,51,50,52,54,46,59,52,53,54,54,55,52,53,54,52,51,51
09,,51,43,56,55,55,51,53,55,46,52,53,55,48,60,51,54,55,56,55,53,52,54,53,51,51
10,,54,46,57,58,55,52,53,55,48,54,54,55,50,59,52,55,58,56,57,54,53,54,54,52,51
11,,56,48,62,59,59,52,54,57,49,56,56,57,52,60,54,58,59,57,57,55,52,54,55,55,53
12,,58,49,67,59,59,53,55,59,50,58,57,59,54,58,56,58,59,57,57,57,52,55,61,57,54
13,,59,50,70,60,61,53,56,64,50,59,58,59,55,58,57,60,60,57,59,59,52,59,63,58,55
14,,60,54,71,60,63,52,57,64,51,59,59,61,59,58,59,64,60,57,61,59,53,59,63,58,56
15,,60,51,70,61,63,53,57,64,51,60,60,63,59,58,59,65,61,57,63,60,53,59,63,60,57
16,,60,51,70,61,63,53,57,64,51,60,60,63,59,58,60,64,61,58,63,60,53,59,63,59,58
17,,60,51,68,61,63,52,56,64,50,60,60,63,59,57,60,62,61,57,63,59,53,59,63,60,57
18,,58,50,63,60,61,52,56,63,50,58,59,63,55,57,59,62,60,56,63,59,53,57,63,59,56
19,,57,50,60,60,61,52,56,63,48,55,59,61,55,57,58,62,60,56,63,59,53,55,63,59,54
20,,63,49,57,60,61,51,54,63,48,57,59,61,51,57,58,62,60,56,63,58,53,55,61,59,54
21,,55,49,57,60,61,48,54,63,47,55,59,61,50,57,59,61,60,56,63,58,52,55,61,59,54
22,,55,50,56,60,61,48,54,63,47,54,60,61,50,57,59,61,61,56,61,58,51,55,61,59,54
23,,54,48,55,60,61,47,54,63,46,52,60,61,50,58,57,62,61,56,61,57,51,54,61,59,53
00,,54,50,54,60,61,47,55,63,46,52,60,61,50,57,59,61,60,56,61,57,52,55,61,59,53
01,,54,48,53,59,61,47,55,63,43,52,59,61,49,56,59,61,59,56,61,57,52,55,61,59,53
02,,53,50,52,59,61,47,55,63,43,52,59,61,49,56,58,60,59,56,61,56,53,55,61,58,53
03,,53,51,51,59,61,50,55,63,42,52,59,61,49,57,59,60,59,55,61,56,52,55,61,58,53
04,,53,48,51,58,61,51,54,63,42,50,59,61,48,58,59,59,58,55,61,56,54,54,61,58,53
05,,61,52,51,58,61,52,51,61,51,52,59,61,54,58,59,58,58,54,59,56,54,54,61,58,54
06,,61,52,51,58,61,50,52,61,61,52,59,61,54,58,58,59,58,53,59,56,54,54,61,58,54
07,,61,52,50,58,61,50,52,61,61,52,59,61,54,58,58,59,58,53,59,56,54,54,61,58,53
08,,61,52,50,58,61,52,53,63,61,52,61,61,54,58,58,59,58,54,61,56,54,54,61,58,53
09,,54,52,52,59,61,54,53,63,64,52,62,63,54,59,59,59,59,56,61,57,55,54,63,58,54
10,,56,54,58,60,63,55,54,63,64,54,64,64,55,59,61,60,60,58,61,57,55,55,63,59,54
11,,64,54,68,62,63,56,56,64,68,55,67,66,57,61,62,61,62,59,64,59,56,55,64,61,55
12,,66,54,69,64,63,56,57,64,72,55,71,72,59,61,64,63,64,59,65,60,56,59,66,62,56
13,,68,54,71,68,63,57,58,64,61,57,72,72,59,61,67,64,68,60,65,60,56,59,68,65,57
14,,62,55,73,70,63,57,59,66,63,59,73,77,61,61,71,64,70,60,65,61,56,59,70,66,58
15,,62,55,74,71,66,57,59,66,65,59,74,75,59,60,71,64,71,60,65,61,56,59,70,67,58
16,,62,55,73,73,66,56,59,68,65,59,73,73,59,59,69,64,73,59,66,61,56,59,68,67,58
17,,62,55,70,69,64,56,58,66,72,57,70,70,59,58,65,63,69,58,66,60,56,59,68,64,57
18,,66,54,64,62,61,55,57,63,64,55,67,63,55,59,61,60,62,58,66,60,56,59,64,58,57
19,,59,54,63,60,59,55,56,63,64,55,62,64,58,59,58,58,60,57,63,59,57,59,63,57,56
20,,58,55,60,56,55,55,56,63,64,54,61,63,54,59,57,55,56,57,61,59,57,59,57,56,56
21,,58,48,59,57,57,55,55,63,61,54,59,61,54,59,55,53,57,56,61,57,57,59,59,54,54
22,,57,46,55,58,59,56,55,61,59,52,58,61,50,58,54,55,55,56,63,56,57,59,59,53,53
23,,57,46,53,57,59,55,55,61,59,52,57,59,48,58,52,57,54,56,61,55,55,54,57,52,48
00,,57,46,52,53,59,54,55,59,59,50,57,59,46,59,53,56,53,56,59,55,56,50,57,51,47
01,,57,46,51,54,59,53,52,59,57,48,55,59,46,59,51,56,54,55,59,55,57,48,57,51,46
02,,56,46,50,56,59,53,50,57,54,46,56,57,46,59,50,55,56,54,57,53,56,46,55,50,46
03,,56,46,49,55,55,50,50,55,52,43,55,57,50,59,50,54,55,53,59,51,56,46,55,51,48
04,,56,46,47,57,55,53,50,54,52,45,55,57,54,59,52,52,57,53,57,50,56,46,52,49,50
05,,55,43,47,57,54,53,51,52,48,45,55,55,54,59,52,50,57,53,57,49,54,46,52,50,49
06,,55,41,47,57,54,53,50,52,52,45,55,55,54,59,53,50,57,51,57,49,53,46,50,51,48
07,,55,41,48,58,52,52,50,52,48,45,55,55,54,59,53,50,58,52,57,49,54,46,52,52,49
08,,55,46,49,58,55,56,53,54,52,48,57,57,54,60,54,53,58,55,59,52,56,52,54,54,53
09,,59,52,50,59,59,57,56,58,54,55,59,59,59,60,60,57,59,59,61,56,58,54,57,59,57
10,,64,57,52,59,59,62,60,63,61,59,61,61,61,59,64,61,59,62,63,60,59,61,61,63,61
11,,68,66,56,59,63,63,62,68,64,61,62,61,63,65,64,64,59,65,63,63,60,64,64,65,64
12,,71,66,66,59,70,63,64,68,66,64,63,63,64,65,66,65,59,65,64,65,61,64,66,66,65
13,,73,66,68,60,70,64,66,69,66,66,64,64,64,64,65,66,60,66,66,65,62,64,68,66,67
14,,75,66,68,61,70,66,67,69,64,66,66,68,64,65,67,67,61,66,68,67,62,64,69,68,66
15,,75,66,67,62,70,65,65,69,64,66,66,66,64,65,68,67,61,66,70,67,61,64,70,69,68
16,,75,68,64,61,70,64,66,69,63,66,66,66,64,63,69,66,61,64,68,67,61,64,70,69,68
17,,75,59,60,61,66,60,63,70,59,64,64,64,62,61,61,63,61,61,66,64,60,64,70,66,64
18,,71,55,58,61,61,56,57,64,57,57,60,59,59,60,56,59,61,58,63,56,58,59,59,59,55
19,,67,52,57,60,55,55,53,61,55,54,57,55,54,60,53,55,60,55,57,54,56,55,57,55,52
20,,65,52,57,60,55,54,52,57,55,50,56,54,54,59,52,54,60,53,57,52,54,54,54,53,51
21,,63,50,58,60,54,50,51,55,55,48,54,54,52,59,50,53,60,53,57,50,52,52,54,51,49
22,,62,46,59,60,54,46,51,54,54,45,54,52,50,59,50,52,61,53,57,50,52,52,54,50,48
23,,62,46,58,60,54,45,48,54,54,45,54,52,50,58,50,51,61,53,55,49,50,52,54,46,47
00,,61,46,58,60,54,46,48,52,54,45,52,52,50,57,50,50,60,50,54,48,48,46,52,50,47
01,,60,46,59,60,54,46,48,52,54,41,51,52,48,58,49,49,60,50,54,47,48,46,50,49,46
02,,59,43,59,60,52,45,47,52,54,43,51,52,45,57,47,48,60,48,49,47,54,46,48,48,45
03,,58,43,59,60,50,45,46,52,55,41,50,52,46,58,47,48,60,50,55,46,55,45,48,47,44
04,,57,43,58,60,49,44,46,50,55,39,52,52,45,58,47,47,60,48,57,45,52,45,46,46,43
05,,57,43,58,60,48,44,46,50,55,39,53,52,45,58,47,48,60,49,57,45,53,45,46,47,43
06,,57,41,58,60,48,45,47,52,57,39,54,52,45,58,47,47,60,47,57,45,53,45,46,47,44
07,,56,43,58,60,48,46,47,52,55,39,55,54,46,58,46,48,60,54,57,44,53,46,46,47,47
08,,56,52,58,61,54,50,51,55,55,46,56,54,50,60,52,54,61,57,57,52,55,54,50,53,50
09,,58,55,59,61,61,56,58,57,57,55,58,55,54,61,57,60,61,59,59,58,57,55,55,56,58
10,,60,55,59,61,70,60,62,63,59,61,59,59,54,63,57,66,61,63,61,64,58,63,57,59,60
11,,62,57,62,62,70,63,64,66,59,63,60,63,59,65,58,68,62,65,59,68,58,64,61,61,62
12,,63,59,69,63,70,62,66,67,61,64,61,61,63,64,60,70,63,67,61,69,59,66,64,62,64
13,,64,61,73,64,70,63,67,67,59,64,61,61,63,66,62,70,64,68,61,68,60,68,66,63,66
14,,65,66,75,64,70,64,67,67,61,64,61,61,61,63,62,69,64,68,61,70,61,66,66,64,65
15,,65,66,73,63,70,64,67,67,64,64,61,61,61,62,62,68,63,65,61,69,60,68,66,64,65
16,,65,63,74,64,70,63,66,68,63,63,60,61,61,63,62,68,64,64,61,69,59,66,66,63,65
17,,65,61,71,63,70,60,63,68,64,63,59,61,59,61,61,67,63,63,68,67,58,64,64,63,63
18,,64,57,69,63,66,57,59,66,63,61,59,61,59,60,60,66,63,60,59,65,58,63,64,61,61
19,,62,57,68,62,63,55,61,64,63,61,58,61,59,60,60,64,62,57,59,64,59,61,63,60,60
20,,61,57,66,62,63,55,61,64,61,61,58,61,59,60,60,63,62,56,59,63,58,61,63,60,60
21,,61,55,64,62,63,56,61,64,59,60,58,61,59,59,59,62,62,58,59,62,56,63,62,60,60
22,,60,57,64,62,63,57,60,64,59,59,59,61,55,59,59,62,63,57,59,62,55,61,62,60,59
23,,60,55,63,63,63,56,59,64,59,58,58,61,55,60,59,61,63,59,59,62,52,61,61,59,58
00,,60,55,62,63,63,56,59,64,59,57,57,61,55,61,59,62,63,59,59,61,51,61,61,59,58
01,,60,55,61,63,63,55,59,64,59,57,56,61,55,61,58,61,63,59,57,60,51,59,61,58,57
02,,59,55,61,63,61,56,58,63,59,55,56,61,54,60,57,62,63,59,57,59,54,59,61,58,57
03,,59,54,60,62,63,55,58,63,59,55,55,59,54,60,57,61,62,58,57,59,52,59,61,57,57
04,,59,54,61,62,63,55,58,63,59,55,55,59,54,60,56,60,62,56,57,59,57,59,61,56,56
05,,58,54,61,62,61,55,57,63,59,54,54,59,54,60,56,60,62,57,48,59,55,59,59,56,56
06,,58,54,61,62,61,53,57,61,59,54,54,57,54,59,55,60,62,57,56,58,54,57,59,56,56
07,,58,52,61,61,61,54,57,61,57,54,54,57,54,59,55,59,61,57,52,58,56,59,59,56,56
08,,58,55,61,61,61,56,58,61,57,54,54,57,55,62,56,59,61,59,51,58,59,61,59,57,57
09,,59,57,62,60,61,61,61,63,57,59,54,57,55,63,57,60,60,62,51,60,58,64,59,57,60
10,,61,63,62,59,61,63,63,63,57,59,55,59,59,65,58,62,59,64,53,63,62,64,61,58,61
11,,63,64,63,60,63,64,65,64,59,61,56,59,59,66,58,65,60,65,55,65,61,66,61,59,64
12,,64,66,66,59,66,64,66,64,57,66,56,59,61,66,59,66,59,66,55,67,63,68,63,61,66
13,,64,66,66,59,70,64,67,64,57,66,57,59,61,66,61,67,59,66,56,68,62,68,64,62,66
14,,65,66,63,59,70,65,68,68,60,66,56,59,61,67,62,67,59,67,57,68,62,72,66,63,66
15,,65,66,62,59,70,65,67,68,57,66,57,59,61,66,61,66,59,65,59,68,62,69,68,63,65
16,,65,66,60,60,70,62,66,68,57,64,57,59,61,64,60,65,60,65,57,67,60,66,66,63,64
17,,65,61,60,60,64,60,62,66,55,63,57,59,59,62,59,64,60,62,57,67,58,64,64,60,63
18,,64,59,59,60,63,57,58,64,55,61,57,59,59,61,58,63,60,58,56,64,57,64,63,59,61
19,,62,57,59,59,61,55,58,63,55,61,56,59,59,61,57,60,59,57,56,61,57,64,61,57,59
20,,61,57,58,59,59,54,59,61,55,59,56,59,59,61,58,61,59,58,55,60,56,64,59,57,58
21,,61,57,58,59,59,54,58,59,55,55,56,59,59,61,58,59,58,57,55,58,55,61,61,58,57
22,,60,55,58,59,59,53,57,59,54,54,56,59,55,60,58,57,58,56,55,58,55,59,59,58,58
23,,60,55,58,58,55,51,57,59,54,54,56,59,55,60,58,55,58,55,55,57,56,59,59,58,57
00,,60,55,57,57,55,54,54,59,54,50,56,59,59,59,58,53,57,56,54,56,55,59,59,58,56
01,,60,55,57,57,59,53,54,59,54,52,56,59,59,59,58,53,57,57,54,54,55,54,59,58,55
02,,59,54,57,57,57,51,51,59,54,50,56,59,59,60,57,54,57,55,54,52,53,55,61,58,55
03,,59,54,57,57,59,47,51,59,54,52,56,59,55,59,57,54,57,54,54,54,51,55,61,58,55
04,,59,52,57,57,59,50,51,59,54,52,55,55,55,58,57,55,57,54,53,52,52,55,61,58,55
05,,58,52,57,57,59,50,49,57,52,52,55,55,55,59,57,56,57,54,51,53,53,55,57,58,55
06,,58,52,58,57,59,49,51,59,55,52,55,57,55,59,57,55,57,53,57,54,54,55,57,58,55
07,,58,54,58,57,59,50,53,59,51,52,55,57,57,59,57,55,57,56,55,56,55,55,57,58,56
08,,58,54,58,58,59,56,58,59,51,54,56,59,59,62,57,58,58,60,59,58,57,59,57,57,57
09,,59,55,59,58,61,60,61,59,59,57,57,59,59,67,58,61,58,64,59,59,60,61,59,59,58
10,,60,57,61,60,61,62,63,61,52,57,58,61,61,69,60,63,60,68,61,64,62,63,59,60,59
11,,61,57,62,60,61,64,64,61,53,57,59,61,61,70,61,63,60,69,61,64,62,64,61,64,60
12,,62,59,64,61,61,64,65,63,54,57,61,61,63,70,61,64,61,68,63,64,62,64,63,63,61
13,,63,61,66,62,61,63,65,64,54,59,61,63,61,70,61,64,62,69,64,63,63,64,63,63,62
14,,63,61,71,63,63,64,65,64,55,61,62,63,61,71,61,63,63,67,64,63,63,64,64,63,64
15,,63,66,71,64,63,64,65,64,55,61,62,64,61,70,62,63,64,67,64,63,63,66,64,63,65
16,,63,64,72,64,63,64,63,64,55,61,63,64,61,67,63,64,64,66,64,63,61,64,64,63,64
17,,63,63,71,64,63,63,63,64,55,61,63,64,61,66,63,64,64,65,64,63,61,64,64,63,63
18,,62,61,66,63,63,62,63,64,54,61,63,64,61,66,63,64,63,65,64,63,61,64,64,63,63
19,,61,61,63,64,63,62,62,64,59,61,63,64,61,66,63,64,64,65,64,62,62,64,64,63,63
20,,64,63,62,64,63,61,62,64,64,61,62,64,61,66,63,65,64,66,64,63,62,64,64,63,63
21,,64,63,61,64,63,60,62,64,64,59,62,64,61,66,63,65,64,67,64,63,62,64,64,63,63
22,,64,63,61,65,63,61,63,64,64,59,62,64,61,66,63,64,64,67,64,63,62,64,64,63,63
23,,64,63,62,63,64,62,63,64,64,61,62,64,61,66,63,64,65,68,64,63,62,64,64,63,63
00,,64,64,62,65,63,62,63,64,64,63,62,64,63,66,63,62,65,68,64,63,62,64,64,63,63
01,,64,66,61,65,63,62,64,64,64,63,62,64,63,66,63,63,65,66,64,64,62,64,64,63,64
